Brand_name,TotalPositive__Reviews,Month,Year,positive
qumeidie,9,2,2017,77.77777777777779
qumeidie,10,3,2017,90.0
qumeidie,10,4,2017,90.0
qumeidie,11,5,2017,81.81818181818183
qumeidie,8,6,2017,62.5
qumeidie,1,7,2017,0.0
qumeidie,1,8,2017,100.0
qumeidie,2,9,2017,50.0
qumeidie,1,10,2017,100.0
qumeidie,2,11,2017,100.0
qumeidie,3,12,2017,0.0
miss,6,1,2017,100.0
miss,9,2,2017,55.55555555555556
miss,9,3,2017,44.44444444444444
miss,4,4,2017,25.0
miss,2,5,2017,50.0
miss,7,6,2017,28.57142857142857
miss,4,9,2017,75.0
miss,1,10,2017,100.0
cameo,3,1,2017,100.0
cameo,9,5,2017,44.44444444444444
cameo,1,6,2017,100.0
cameo,2,12,2017,0.0
meylon,9,2,2017,33.33333333333333
meylon,1,5,2017,100.0
meylon,2,7,2017,0.0
brndey,1,6,2017,0.0
brndey,1,8,2017,0.0
vov,2,4,2017,0.0
vov,5,5,2017,0.0
vov,2,6,2017,100.0
vov,1,10,2017,100.0
vov,2,11,2017,0.0
vov,4,12,2017,75.0
eucerin,1,1,2017,0.0
jovees,1,9,2017,0.0
jovees,13,11,2017,84.61538461538461
heaven,6,3,2017,16.666666666666664
mahavir,1,3,2017,0.0
mahavir,3,4,2017,100.0
mahavir,2,8,2017,100.0
mahavir,2,10,2017,50.0
evuar,1,6,2017,0.0
evuar,2,12,2017,100.0
himalayaka,2,9,2017,100.0
glamcom,1,2,2017,100.0
glamcom,2,4,2017,100.0
glamcom,3,6,2017,33.33333333333333
glamcom,2,9,2017,0.0
glamcom,4,12,2017,100.0
celebrity,1,2,2017,100.0
celebrity,4,4,2017,100.0
out,7,4,2017,0.0
body,4,11,2017,50.0
urban,4,2,2017,0.0
urban,3,3,2017,33.33333333333333
urban,1,4,2017,0.0
urban,5,5,2017,20.0
urban,5,6,2017,0.0
urban,7,7,2017,0.0
urban,5,9,2017,20.0
leol,4,3,2017,100.0
leol,1,4,2017,0.0
leol,2,6,2017,0.0
aloe,2,5,2017,0.0
perfect,1,2,2017,100.0
perfect,3,5,2017,66.66666666666666
kajal,4,1,2017,0.0
kajal,5,6,2017,20.0
kajal,1,7,2017,100.0
cal,1,1,2017,0.0
cal,1,4,2017,100.0
one,2,4,2017,0.0
makeover,1,1,2017,100.0
laura,1,1,2017,0.0
n,4,2,2017,75.0
n,1,3,2017,100.0
n,1,4,2017,100.0
n,2,5,2017,0.0
n,1,6,2017,100.0
n,3,7,2017,66.66666666666666
n,1,9,2017,100.0
n,1,10,2017,0.0
n,4,11,2017,100.0
ambitione,1,5,2017,100.0
ambitione,1,9,2017,0.0
invisible,2,8,2017,0.0
absolute,1,11,2017,100.0
