source_product_id,source,1star_count,2star_count,3star_count,4star_count,5star_count,total_count,average_5star,average_pct
SNRE777GBPNZUHQG,1,1,0,0,0,1,2,3.0,50.0
SNREDBYJ7PC3M9WS,1,2,0,0,1,0,3,2.0,25.0
SNREGN5CRUNJCNZK,1,0,0,0,1,0,1,4.0,75.0
SNREH7WZGHNBA3ZQ,1,0,0,0,1,0,1,4.0,75.0
SNREHH3ZCZHGF9UQ,1,1,1,2,1,1,6,3.0,50.0
SNREKFKYFHZNZ9KF,1,0,0,0,0,1,1,5.0,100.0
TNREE5HREJFRCBHP,1,0,0,0,0,1,1,5.0,100.0
B00JI2T80Y,1,1,0,0,2,2,5,3.8,70.0
B00WJM662S,1,0,0,0,3,0,3,4.0,75.0
B01C5717GQ,1,1,1,0,1,1,4,3.0,50.0
B01F7SUFFE,1,1,0,1,1,3,6,3.833,70.825
177096,1,0,0,0,0,7,7,5.0,100.0
81806,1,0,0,0,1,0,1,4.0,75.0
224084,1,0,0,0,0,9,9,5.0,100.0
188752,1,0,0,1,0,0,1,3.0,50.0
228429,1,0,0,0,0,2,2,5.0,100.0
188884,1,0,0,0,2,4,6,4.667,91.675
38172,1,0,0,0,1,3,4,4.75,93.75
216655,1,0,0,1,0,3,4,4.5,87.5
17950,1,1,0,1,5,20,27,4.593,89.825
245368,1,0,0,0,1,0,1,4.0,75.0
243872,1,0,0,0,0,1,1,5.0,100.0
37952,1,0,0,0,4,5,9,4.556,88.9
218484,1,0,0,0,3,2,5,4.4,85.0
68472,1,0,0,0,1,5,6,4.833,95.825
152094,1,0,0,0,0,5,5,5.0,100.0
198959,1,0,0,0,0,1,1,5.0,100.0
216720,1,0,0,0,1,3,4,4.75,93.75
39540,1,0,0,0,3,2,5,4.4,85.0
17239,1,0,0,0,1,1,2,4.5,87.5
239497,1,0,0,0,0,1,1,5.0,100.0
40001,1,0,1,0,4,2,7,4.0,75.0
245662,1,0,0,0,1,1,2,4.5,87.5
234145,1,0,0,0,1,0,1,4.0,75.0
9303,1,0,0,3,14,31,48,4.583,89.575
68336,1,0,0,0,2,1,3,4.333,83.325
142325,1,0,0,0,0,1,1,5.0,100.0
201220,1,0,0,0,5,5,10,4.5,87.5
198295,1,0,0,0,0,1,1,5.0,100.0
25326,1,0,0,1,2,3,6,4.333,83.325
220112,1,0,0,0,0,1,1,5.0,100.0
14665,1,0,1,1,2,1,5,3.6,65.0
19664,1,0,1,0,1,2,4,4.0,75.0
31421,1,0,0,0,0,1,1,5.0,100.0
34524,1,0,0,0,1,4,5,4.8,95.0
167744,1,0,0,1,1,1,3,4.0,75.0
40003,1,0,0,1,3,2,6,4.167,79.175
25315,1,0,0,0,1,6,7,4.857,96.425
138539,1,0,0,0,1,4,5,4.8,95.0
153271,1,0,0,0,1,5,6,4.833,95.825
31110,1,0,0,1,1,1,3,4.0,75.0
68484,1,0,0,0,1,0,1,4.0,75.0
17153,1,0,0,0,1,1,2,4.5,87.5
152095,1,0,0,1,0,0,1,3.0,50.0
28341,1,1,0,1,3,11,16,4.438,85.95
182438,1,0,0,0,1,5,6,4.833,95.825
7024,1,0,0,0,3,5,8,4.625,90.625
172063,1,0,0,2,4,6,12,4.333,83.325
129914,1,0,0,0,1,2,3,4.667,91.675
177075,1,0,0,0,0,2,2,5.0,100.0
69304,1,0,0,0,0,2,2,5.0,100.0
179047,1,0,0,0,0,1,1,5.0,100.0
39992,1,0,0,0,3,3,6,4.5,87.5
165139,1,0,0,0,1,0,1,4.0,75.0
76473,1,0,0,0,0,2,2,5.0,100.0
39994,1,0,0,1,1,0,2,3.5,62.5
191253,1,0,0,0,1,0,1,4.0,75.0
30217,1,0,0,1,1,2,4,4.25,81.25
79526,1,0,0,0,0,4,4,5.0,100.0
183281,1,0,0,0,3,2,5,4.4,85.0
28612,1,0,0,1,2,4,7,4.429,85.725
201213,1,0,0,0,0,4,4,5.0,100.0
1637,1,0,0,0,0,1,1,5.0,100.0
222085,1,0,0,1,0,0,1,3.0,50.0
28636,1,1,1,2,0,2,6,3.167,54.175
106225,1,0,0,0,0,1,1,5.0,100.0
177110,1,0,0,0,0,4,4,5.0,100.0
181563,1,0,0,0,0,2,2,5.0,100.0
191381,1,0,0,0,0,1,1,5.0,100.0
28607,1,0,0,0,0,1,1,5.0,100.0
17127,1,0,0,0,1,0,1,4.0,75.0
177046,1,0,0,0,1,2,3,4.667,91.675
17921,1,0,0,0,0,3,3,5.0,100.0
131987,1,0,0,0,0,1,1,5.0,100.0
191257,1,0,0,0,0,1,1,5.0,100.0
4491,1,0,0,1,2,0,3,3.667,66.675
245164,1,0,0,0,1,1,2,4.5,87.5
198212,1,0,0,0,1,2,3,4.667,91.675
25654,1,0,0,0,2,3,5,4.6,90.0
32189,1,0,0,0,2,1,3,4.333,83.325
35154,1,0,0,0,4,2,6,4.333,83.325
60233,1,1,0,0,0,1,2,3.0,50.0
158536,1,0,0,0,1,0,1,4.0,75.0
37613,1,0,0,0,0,1,1,5.0,100.0
73026,1,0,1,0,0,2,3,4.0,75.0
71224,1,0,1,1,0,5,7,4.286,82.15
198218,1,0,0,0,0,1,1,5.0,100.0
76478,1,0,0,0,0,2,2,5.0,100.0
28594,1,0,0,0,1,3,4,4.75,93.75
34276,1,0,0,1,1,2,4,4.25,81.25
34237,1,0,0,0,1,3,4,4.75,93.75
31992,1,0,0,1,1,0,2,3.5,62.5
68481,1,0,0,0,0,4,4,5.0,100.0
33416,1,0,1,3,1,3,8,3.75,68.75
183996,1,0,0,0,2,1,3,4.333,83.325
182467,1,0,0,0,1,1,2,4.5,87.5
129905,1,1,0,0,0,2,3,3.667,66.675
40611,1,0,0,0,0,1,1,5.0,100.0
126105,1,0,0,0,0,1,1,5.0,100.0
18061,1,0,0,0,1,0,1,4.0,75.0
71990,1,0,0,0,1,2,3,4.667,91.675
130822,1,0,0,0,0,1,1,5.0,100.0
152093,1,0,0,0,0,1,1,5.0,100.0
76873,1,0,1,1,2,3,7,4.0,75.0
176999,1,0,0,0,0,1,1,5.0,100.0
150076,1,0,0,0,0,41,41,5.0,100.0
198213,1,0,0,0,1,0,1,4.0,75.0
135270,1,0,0,0,1,1,2,4.5,87.5
20721,1,0,0,0,2,6,8,4.75,93.75
60875,1,0,0,1,0,1,2,4.0,75.0
221816,1,0,0,0,0,1,1,5.0,100.0
218449,1,0,0,0,0,4,4,5.0,100.0
12392,1,0,0,0,0,2,2,5.0,100.0
174655,1,0,0,0,1,0,1,4.0,75.0
129915,1,0,0,0,0,1,1,5.0,100.0
13308,1,0,0,1,1,0,2,3.5,62.5
33055,1,0,0,0,0,1,1,5.0,100.0
182432,1,0,0,0,1,2,3,4.667,91.675
101256,1,0,0,0,0,1,1,5.0,100.0
2983,1,0,0,1,4,4,9,4.333,83.325
30578,1,0,0,1,0,4,5,4.6,90.0
7439,1,0,0,0,2,1,3,4.333,83.325
9282,1,0,0,0,4,2,6,4.333,83.325
12532,1,0,0,0,0,3,3,5.0,100.0
73027,1,0,0,0,0,2,2,5.0,100.0
129906,1,0,0,0,0,1,1,5.0,100.0
40206,1,0,0,0,1,1,2,4.5,87.5
18432,1,0,0,0,0,4,4,5.0,100.0
29154,1,0,0,0,0,2,2,5.0,100.0
35448,1,0,0,1,0,2,3,4.333,83.325
19973,1,0,1,0,3,2,6,4.0,75.0
232240,1,0,0,0,0,1,1,5.0,100.0
173582,1,0,0,0,0,3,3,5.0,100.0
24190,1,0,0,0,0,1,1,5.0,100.0
221096,1,0,0,0,1,0,1,4.0,75.0
14232,1,0,0,0,0,1,1,5.0,100.0
135267,1,0,0,3,0,0,3,3.0,50.0
68496,1,0,0,0,0,2,2,5.0,100.0
68497,1,0,0,0,0,2,2,5.0,100.0
39851,1,0,0,0,2,1,3,4.333,83.325
69307,1,0,0,0,1,3,4,4.75,93.75
7021,1,0,1,0,5,12,18,4.556,88.9
11969,1,0,0,0,1,1,2,4.5,87.5
234134,1,0,0,0,0,1,1,5.0,100.0
71615,1,1,0,0,0,0,1,1.0,0.0
125444,1,0,0,1,0,1,2,4.0,75.0
28371,1,0,0,1,0,1,2,4.0,75.0
176755,1,0,0,0,1,0,1,4.0,75.0
59462,1,0,0,0,2,0,2,4.0,75.0
59327,1,0,0,1,1,0,2,3.5,62.5
60633,1,0,0,0,1,4,5,4.8,95.0
135269,1,0,0,0,1,2,3,4.667,91.675
191377,1,0,0,0,0,2,2,5.0,100.0
159802,1,0,0,0,1,6,7,4.857,96.425
145091,1,0,0,0,0,7,7,5.0,100.0
214356,1,0,0,0,0,2,2,5.0,100.0
79505,1,0,0,0,0,8,8,5.0,100.0
214377,1,0,0,0,2,1,3,4.333,83.325
214366,1,0,0,0,1,1,2,4.5,87.5
243871,1,0,0,0,1,0,1,4.0,75.0
79652,1,0,0,0,0,2,2,5.0,100.0
176758,1,0,0,0,1,0,1,4.0,75.0
142324,1,0,0,0,0,1,1,5.0,100.0
40607,1,0,0,0,0,1,1,5.0,100.0
191274,1,0,0,0,0,1,1,5.0,100.0
219205,1,0,0,0,1,0,1,4.0,75.0
196354,1,0,0,0,1,0,1,4.0,75.0
12755,1,0,0,0,0,1,1,5.0,100.0
4500,1,0,0,0,0,1,1,5.0,100.0
